"";"Antyk-Eneida";"Antyk-Iliada";"Antyk-Odyseja";"Antyk-TulaczkaOdyseusza";"Lem-Ananke";"Lem-Czlowiek z marsa";"Lem-Glos Pana";"Lem-Powrot z Gwiazd";"Sienkiewicz-Ogniem i Mieczem tom pierwszy";"Sienkiewicz-Pan Wolodyjowski";"Sienkiewicz-Potop tom drugi";"Sienkiewicz-Potop tom pierwszy";"Tolkien-DruzynaPierscienia";"Tolkien-DwieWieze";"Tolkien-Hobbit";"Tolkien-PowrotKrola";"Wiedzmin-Chrzest Ognia";"Wiedzmin-Czas Pogardy";"Wiedzmin-Krew Elfow";"Wiedzmin-Wieza Jaskolki"
"pijacki";0;0;0;0;0;0;0;0;0;0;0;0,0002304653874627;0;0;0;0;0;0,000142682247869056;0;0
"pijaæ";0;0;4,21010927085847e-05;0;7,67752468138563e-05;8,83492889967279e-05;4,66670209071812e-05;8,28051229400232e-05;0,000253552901391332;9,58010565256356e-05;6,97520793304819e-05;0,000153385374115348;0;0;0;0;6,78918096882733e-05;3,16538782822011e-05;1,56090480401196e-05;0
"pijak";0;0;6,32579520677793e-05;0;0;0;0;0;0;0,000143943500081782;0;0;0;0;0;0;0;0;0;0
"pijatyka";0;0;6,32579520677793e-05;0;0;0;0;0;0;0;0;0,00034569808119405;0;0;0;0;0;0;0;0
"pij¹c";0;4,84098093338204e-05;8,84308220622067e-05;0;0;0;0;0;0,000177524224541256;0;0;0;0;0;0;0;0;0;0;7,92196552332775e-05
"pijcie";0;0;0;0;0;0;0;0;0;0;0;0,00011523269373135;0;0;0;0;0;0;7,03589633347601e-05;0
"pik";7,32137635793834e-05;0;0;0;0;0;0;0;0;0;0;0,00011523269373135;0;0;0;0;0;0;0;0
"pika";0,000146427527158767;0,000138517558789399;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"piki";6,03214597704848e-05;0,000228251654921708;0;0;0;0;0;0;0;0;0;9,4941223607819e-05;0;0;0;0;0;0;0;0
"pikowaæ";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000153013730764042;0;0,00014071792666952;0
"pilawa";0;0;0;0;0;0;0;0;0,000888929112894665;0;0,000235809575615496;0;0;0;0;0;0;0;0;0
"piliæ";0;0;8,65239653899774e-05;0,000684707582653598;0;0;0;0;0,000347392447608034;0;0,000143350827961739;5,25382674077202e-05;0;0;0,000767649859518377;0;0;0;3,20788997507044e-05;0
"pilniej";6,03214597704848e-05;0;0;0;0;0;0;0;0,000104628066599113;0;6,47618568493258e-05;0;0;0;0;0;0;0;0;0
"pilno";0;0;5,71276231100278e-05;0;0;0;0;2,80898876404494e-05;3,82277610000382e-05;8,66626224109542e-05;0,000141971511050116;0,000138753989177189;0;0;0;0;0,000138185168125288;8,59032729146981e-05;4,23603168551701e-05;3,41180484476288e-05
"pilnoœæ";0;5,70629137304271e-05;0;0;0;0;0;0;0;0;0;9,4941223607819e-05;0;0;0;0;0,000126069350260995;0;0;0
"pilnowaæ";3,40228664291379e-05;6,43699240467548e-05;6,85914653198825e-05;0;0;0;4,88766311578418e-05;2,8908605215155e-05;0,000137696861875772;4,4594260579752e-05;0,000121757884820822;8,9248850567115e-05;0,000322010746451663;0;0,000782422462488228;0;4,7404253600162e-05;0;3,26962239693581e-05;3,51124648809115e-05
"pilnuj¹c";0;5,70629137304271e-05;5,21187796428801e-05;0;0;0;8,66567120746646e-05;0;0;0;0;0;0;0;0;0;0;0;0;0
"pilny";0,000124750510240172;0,000107283206744591;7,83902460798657e-05;0;0,000107213912455414;9,2532489269872e-05;0;1,44543026075775e-05;9,83549013398368e-05;0,000156079912029132;0,000146109461784986;0,000107098620680538;0;0;0;0;0,000165914887600567;0,000198915838650796;8,7189930584955e-05;7,0224929761823e-05
"pilot";0;0;0;0;0,000692140451065186;0;0;0,00149300139096061;0;0;0;0;0;0;0;0;0;0;0;0
"pi³a";1,62423819047937e-05;0;0,000112269580556226;0,000999501257910768;7,67752468138563e-05;0;0;6,21038422050174e-05;0,000197207812193258;0;8,71900991631023e-05;0,000204513832153797;0;0;0;0;3,39459048441366e-05;0,000126615513128804;0,000109263336280837;0,000125719139229991
"pi³ka";0;0;0,000176861644124413;0,00104969624542828;0;0,000139179289989052;0;0,000130445398589178;0;0;0;0;0;0;0;0;0;0;0;0
"pion";0;0;0;0;0,000855390851390626;0;0,000346626848298658;0,000307524224063619;0;0;0;0;0;0;0;0;0;0;0;0
"pionek";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000142682247869056;0,00014071792666952;0
"pionowy";0;0;2,88413217966591e-05;0;0;9,07854206575411e-05;4,79538111964842e-05;0,000170176760992108;5,78987412680056e-05;0;0;0;0;0;0;0;0;0;6,41577995014088e-05;5,16742808880846e-05
"piorun";0,000162423819047937;0,000199744656912699;8,42021854171695e-05;0;0;4,4174644498364e-05;2,33335104535906e-05;4,14025614700116e-05;2,81725445990369e-05;9,58010565256356e-05;8,71900991631023e-05;0,000178949603134572;0;0;0;0;0;0,000253231026257609;0;5,02876556919963e-05
"piorunem";6,67609888184497e-05;0,000189463744412029;8,65239653899774e-05;0;0;9,07854206575411e-05;0;0;0;6,56284414953531e-05;7,16754139808697e-05;0;0;0;0;0;0;0;0;5,16742808880846e-05
"piorunnym";0;6,92587793946994e-05;6,32579520677793e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"piorunu";5,11742246465379e-05;9,68196186676408e-05;4,42154110311034e-05;0;0;0;7,35159604510943e-05;0;0;0;0;0;0;0;0;0;0;0;0;0
"piosenka";0;0;0,000165381193031021;0;0;0;0;0;0;0;0;6,02527263135218e-05;0;0;0;0;0,000320030510210264;7,46055147395501e-05;3,67892064677046e-05;0,000177785628880881
"piotr";0;0;0;0;0;0;0;6,52226992945888e-05;0,000177524224541256;0;0,0013185905607235;0,000241632589311159;0;0;0;0;0;0;0;0
"piotra";0;0;0;0;0;0;0,000173313424149329;0;0;0;0,000259047427397303;9,4941223607819e-05;0;0;0;0;0;0;0;0
"piórko";0;0;0;0;0;0;0;0;0;0,000100612188876305;0;0;0;0;0;0;0,00032085602416684;0;0,00029507282944305;7,92196552332775e-05
"pióro";8,21839036536623e-05;5,18295702398691e-05;1,1834717918008e-05;0;0;0;7,87092675717161e-05;0,000104745232035888;0,000166306763913907;5,38598125267588e-05;0,000205878502542421;0,000107792489376001;0;0;0;0;0,00020038777693339;0,000160163656922843;0,000210611556486219;0,000296855587664544
"pióropusz";0;0;0;0;0;0;0;7,68810560159047e-05;0;0;0;0;0;0;0;0;0,000126069350260995;0,000117557151196899;0;0
"pióry";6,03214597704848e-05;0,000285314568652136;0,00010423755928576;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"pippin";0;0;0;0;0;0;0;0;0;0;0;0;0;0,0189463579556313;0;0,0192575541732601;0;0;0;0
"pirat";0;0;0;0;0;0;0;0,000195668097883766;0;0;0;0;0;0;0;0;0,000106952008055613;0;4,9178804907175e-05;7,92196552332775e-05
"piruet";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00119610237669092;0,000113337703680906
"pisaæ";2,26819109527586e-05;0;0;0;5,36069562277069e-05;3,08441630899573e-05;0,000309551997332998;8,67258156454649e-05;0,00037374862509138;0,000156079912029132;0,000365273654462466;0,000124948390793961;0;0;0,000260807487496076;0;0,00023702126800081;2,21017598500884e-05;0,000130784895877433;0,000351124648809115
"pisanina";0;0;0;0;0,000346070225532593;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000226675407361813
"pisarczyk";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000235114302393798;5,79693648952897e-05;9,33799247412558e-05
"pisarz";0;0;0;0;0,000180952765305366;0;0;0;0,00013280061119815;7,52649967140223e-05;4,10999383409731e-05;6,02527263135218e-05;0;0;0;0;0;0;0;5,9261876293627e-05
"pisemny";0;0;0;0;0;0;0;0;0;0;7,8603191871832e-05;0,00011523269373135;0;0;0;0;0;0;0;0
"pisk";0;0;0,00010423755928576;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000126069350260995;0;0,000173908094685869;0
"pisklê";0,00012064291954097;0,000114125827460854;5,21187796428801e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"piskliwy";0;0;0;0;0;0;0;0,000130445398589178;0;0,000100612188876305;0;0,000161088392874106;0;0;0;0;0;0;9,83576098143501e-05;0
"piskorz";0;0;0;0;0;0;0;0;0;0;6,47618568493258e-05;9,4941223607819e-05;0;0;0;0;0;0;5,79693648952897e-05;0
"pism";6,03214597704848e-05;0;0;0;0;0;0,000173313424149329;0,000153762112031809;0;0;0;0;0;0;0;0;0;0;0;0
"pisma";0;0;0;0;0;0;0;6,52226992945888e-05;0,000266286336811884;0;5,49412733634793e-05;0;0;0;0;0;0;0;0;7,92196552332775e-05
"pismem";0;0;0;0;0,000570260567593751;0,000164057159633531;0;0;0;0;0,000194285570547977;0;0;0;0;0;0;0;0;0
"pismo";0;0;0;0;0;0;0,000189969604863222;0;7,64555220000765e-05;0,000346650489643817;0,000473238370167053;0,000208130983765783;0;0;0;0;0;0;0;0
"pismu";0;0;0;0;0;0;0,000105177561261631;0;0;0;7,8603191871832e-05;0;0;0;0;0;0;0;0;0
"pisn¹æ";0;0;2,88413217966591e-05;0;0;0;4,79538111964842e-05;4,25441902480269e-05;0;0;7,16754139808697e-05;0;0;0;0;0;0;0,000130106792614875;0,000192473398504226;0,000155022842664254
"pistolet";0;0;0;0;0;0;0;0,000456558895062122;0;0,000301836566628914;0,000384588913544355;0,000563809375059371;0;0;0;0;0;0;0;0
"pisz¹c";0;0;0;0;0;0,000164057159633531;0;0;0;0;0;0;0;0;0;0;0;0;5,79693648952897e-05;9,33799247412558e-05
"piszcza³a";0;0;0;0;0;0;0;0;0;0;0;0,0002304653874627;0;0;0;0;0;0;7,03589633347601e-05;0
"piszcza³ka";8,81581557313821e-05;4,1697940121758e-05;0;0;0;0;0;0;7,64555220000765e-05;0;0;0;0;0;0;0;9,21234454168586e-05;0,000171806545829396;0;0
"piszczeæ";0;0;0;0;0;0;0;0;0;0,000301836566628914;0;0;0;0;0;0;0,000106952008055613;9,9730611411707e-05;4,9178804907175e-05;0
"piszczel";0;0;8,84308220622067e-05;0,00104969624542828;0;0;0;0;0,000177524224541256;0;0;0;0;0;0;0;0;0;4,9178804907175e-05;0
"piœmie";0;0;0;0;0;0;0;7,68810560159047e-05;0,000523140332995567;0;6,47618568493258e-05;0;0;0;0;0;0;0;0;0
"piœmiennictwo";0;0;0;0;0;0;0,000210355122523263;0;0;0;0;0;0;0;0;0;0;0;0;0,000113337703680906
"piwnica";0;0;4,42154110311034e-05;0;0;0;0;0;0;0,000100612188876305;0;0;0;0;0;0;0;0;9,83576098143501e-05;0,000158439310466555
"piwniczka";0;0;0;0;0;0;0;0;0;0;0;0,00011523269373135;0;0;0;0;0;0;0;0,000113337703680906
"piwny";0;0;0;0;0;0;0;0;0;0;6,47618568493258e-05;0;0;0;0;0;0;0;0,000173908094685869;9,33799247412558e-05
"piwo";0;0;0;0;0,000240025647139296;0;0;6,47192749126433e-05;0;0,000149753413655219;0,000245327429866203;7,99225123799813e-05;0;0;0;0;0,000106126494099037;0,00014844125420218;0,000243996080282342;0,000314432778831812
"piwonia";0;0;0;0;0;0,000199120547556636;0;0;0;0;0;0;0;0;0;0;0;0;7,03589633347601e-05;0
"piwowar";0;0;0;0;0;0;0;0;0;0;7,8603191871832e-05;0;0;0;0;0;0;0;7,03589633347601e-05;0
"pi¿ama";0;0;0;0;0,000692140451065186;0,000199120547556636;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"pi¿mak";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7,03589633347601e-05;0,000453350814723625
"plac";0,000177727319201185;0,000552415794121344;0,000197433595631745;0;0;0;0;0,000323596374563216;0;4,99178045517398e-05;0;0;0;0;0;0;0,000106126494099037;0,000197921672269573;2,43996080282342e-05;3,93040973539765e-05
"placek";7,32137635793834e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000306027461528085;0;0;0
"placówka";0,00012064291954097;0;0;0;0;0;0;0;0,000104628066599113;0;6,47618568493258e-05;0;0;0;0;0;0;0;0;0
"plaga";0;0;0,00010423755928576;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000126069350260995;0;5,79693648952897e-05;0
"plama";7,60360986710215e-05;3,59643264219025e-05;0;0;0,000179705485206806;5,16991234340385e-05;5,46160382630487e-05;0,000266501720189627;0;0;2,04083213347704e-05;0,000119674826730965;0;0;0;0;7,94561470520557e-05;0;5,48034360306307e-05;2,94266965626088e-05
"plamiæ";0,000176316311462764;0;0;0;0;0;0;5,61797752808989e-05;0;0;0;6,93769945885944e-05;0;0;0;0;9,21234454168586e-05;0;0;6,82360968952576e-05
"plamka";0;0;3,30762386062042e-05;0;0,000542858295916097;0;0;9,75823367509105e-05;0;7,52649967140223e-05;0;0;0;0;0;0;0;7,46055147395501e-05;7,35784129354093e-05;0
"plan";0,000190090246677554;0;0;0;0;0,000103398246868077;0,000382312267841341;0,000242274291081479;0;0,000149492412904076;4,08166426695407e-05;0;0;0;0;0,00249998978623207;0,000198640367630139;0,000259319445655462;0,000274017180153153;0,000117706786250435
"planet";0;0;0;0;0,00103821067659778;0;0,000631065367569788;0;0;0;0;0;0;0;0;0;0;0;0;0
"planeta";0;0;0;0;0,00338649789857517;0,00111343431991242;0,00154383516947298;0,000391336195767533;0;0;0;0;0;0;0;0;0;0;0;0
"planetarny";0;0;0;0;0,000967570828164335;0,000139179289989052;0,000220547881353283;0,000130445398589178;0;0;0;0;0;0;0;0;0;0;0;0
"planowaæ";0;0;0;0;0;0;0,000109990222528255;9,75823367509105e-05;0;0;0;0;0;0;0,000880367761868326;0,00251734144082059;0;0;7,35784129354093e-05;0,000237047505174508
"planowanie";0;0;0;0;0;0;0,000105177561261631;9,33125869350383e-05;0;0;0;0;0;0;0;0;0;0;0;0
"plaster";0;0,000145229428001461;0;0;0;0;7,35159604510943e-05;0;0;0,000100612188876305;0;8,05441964370529e-05;0;0;0;0;0;0;0;0
"plasterek";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000142682247869056;0;0,000113337703680906
"plastyczny";0;0;0;0;0;0,000164057159633531;0,000173313424149329;7,68810560159047e-05;0;0;0;0;0;0;0;0;0;0;0;0
"plastykowy";0;0;0;0;0,000570260567593751;0;8,66567120746646e-05;0,000230643168047714;0;0;0;0;0;0;0;0;0;0;0;0
"platforma";0;0;0;0;0;0,000398241095113272;0;9,33125869350383e-05;0;0;0;0;0;0;0;0;0;0;0;0
"plazma";0;0;0;0;0;0,00278897171377004;8,66567120746646e-05;7,68810560159047e-05;0;0;0;0;0;0;0;0;0;0;0;0
"pla¿a";0;0;3,80850820733519e-05;0;0;0;6,3323201621074e-05;0,000617977528089888;0;0;0;0;0;0;0;0;0;0;8,47206337103402e-05;6,82360968952576e-05
"pl¹s";0,000204696898586151;4,84098093338204e-05;0,000574800343404344;0;0;0;0;0;0;0;0;0,000161088392874106;0;0;0;0;0;0;0;0
"pl¹saæ";7,6168851086222e-05;4,80361560105517e-05;2,1937066181305e-05;0;0;0;0;3,23596374563216e-05;4,40384989275221e-05;0;0;0;0;0;0,000583883980458718;0;5,30632470495187e-05;0;2,43996080282342e-05;7,86081947079529e-05
"pl¹taæ";0;6,92587793946994e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000113337703680906
"plecionego";0;0;0;0;0;0;0;0;0;0;7,8603191871832e-05;0,00011523269373135;0;0;0;0;0;0;0;0
"plecionka";5,11742246465379e-05;0;4,42154110311034e-05;0;0;0;0;0;8,87621122706282e-05;0,000100612188876305;0;0;0;0;0;0;0;0;0;0
"plecy";8,51417613701617e-05;2,68474768482497e-05;2,4521315831006e-05;0,00014553711342105;0,000134150680232259;0,000154374198831079;1,01927588300203e-05;9,94721641505895e-05;4,92263610822069e-05;4,1848699396052e-05;4,57046180806439e-05;6,70032110907512e-05;0;0;0;0;0,000266914127497583;0,000235064754449152;0,000238647081820174;0,000241638283436437
"pleczysty";0;0;0;0;0;0,000199120547556636;0;0;0;0;0,000157206383743664;0;0;0;0;0;0;0;0;0
"pleæ";0;0;0;0;0;0,000164057159633531;0;0;0;0;0;0;0;0;0;0;0,000126069350260995;0,000117557151196899;0;0
"plejada";0;5,70629137304271e-05;5,21187796428801e-05;0;0;0;8,66567120746646e-05;0;0;0;0;0;0;0;0;0;0;0;0;0
"plemiê";0,000433946427319923;0,000599968523971425;0,000144206608983296;0;0;0;9,59076223929685e-05;0;0,000173696223804017;0;0;0;0;0;0;0,00219503358381124;0;0;3,20788997507044e-05;0
"pleœæ";0;0;4,42154110311034e-05;0;0;0;7,35159604510943e-05;0;0;0;0;0;0;0;0;0;0;0;0,000245894024535875;0,000158439310466555
"pleœñ";6,03214597704848e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,79693648952897e-05;9,33799247412558e-05
"plewa";0;8,3395880243516e-05;3,80850820733519e-05;0;0;0;6,3323201621074e-05;0;0;0;4,73238370167053e-05;0;0;0;0;0;0;0;0;0,000136472193790515
"plik";0;0;0;0;0;0;0;9,33125869350383e-05;0;0;0;0;0;0;0;0;0;0;0;0,000113337703680906
"plon";0,000233077485709539;2,75608392729414e-05;0;0;0;0;4,18543596405573e-05;3,71328116541394e-05;5,05343512705899e-05;5,72808776708277e-05;9,38380645653799e-05;0;0;0;0;0;0;5,6778974954358e-05;0;0
"plota";0;0;6,32579520677793e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000142682247869056;0;0
"plotka";3,33804944092248e-05;0;0;0,000684707582653598;0;0;9,59076223929685e-05;0;0;0;0;0;0;0;0;0;0,000627874645576593;0,000520427170459499;0,00028871009775634;0,000155022842664254
"plotkarz";7,32137635793834e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000113337703680906
"plotkowaæ";0;0;0;0;0;0;0;0;0;0;5,49412733634793e-05;0;0;0;0;0;0,000106952008055613;9,9730611411707e-05;0,0001967152196287;0
"pluæ";0;4,84098093338204e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000106952008055613;0;4,9178804907175e-05;0,000396098276166387
"plugawiæ";6,03214597704848e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000126069350260995;0,000117557151196899;0;0
"plugawie";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00025213870052199;0;5,79693648952897e-05;9,33799247412558e-05
"plugawy";4,40790778656911e-05;0;3,80850820733519e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;9,21234454168586e-05;0,000257709818744094;8,47206337103402e-05;0
"pluj¹c";0;6,92587793946994e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7,03589633347601e-05;0
"plun¹æ";0;0;0;0;0;0;0;0;0;0;0,000219765093453917;0;0;0;0;0;0,000213904016111226;0,000199461222823414;0;7,92196552332775e-05
"plusk";4,40790778656911e-05;0;0;0;0;0;0;0,000112359550561798;0,000152911044000153;0;0;0;0;0;0;0;0;0,000343613091658792;0,00025416190113102;0
"pluskaæ";6,03214597704848e-05;0;5,21187796428801e-05;0;0;0;0;0;0,000104628066599113;0;0;0;0;0;0;0;0;0;0;0
"plusn¹æ";0;0;0;0;0;0;0;6,52226992945888e-05;8,87621122706282e-05;0;0;0;0;0;0;0;0,000106952008055613;0;4,9178804907175e-05;0
"p³aca";0;0;0;0;0;0;0;9,75823367509105e-05;0;0;0,000205499691704866;6,02527263135218e-05;0;0;0;0;0;0,00022381654421865;7,35784129354093e-05;0,000237047505174508
"p³ac¹c";7,32137635793834e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000142682247869056;0;0
"p³achta";0;0;3,30762386062042e-05;0;0;0;0;0;0;0;0,000287699568386812;0;0;0;0;0;0,000240022882657698;0,000447633088437301;0,000367892064677046;0,000118523752587254
"p³aciæ";2,26819109527586e-05;2,14566413489183e-05;3,91951230399328e-05;0;5,36069562277069e-05;0;1,62922103859473e-05;0,000101180118253042;9,83549013398368e-05;2,2297130289876e-05;7,30547308924932e-05;0,000107098620680538;0;0;0;0;4,7404253600162e-05;0,000110508799250442;7,62911892618356e-05;5,26686973213673e-05
"p³acz";0,000341090020000668;0,000476314181868743;0,000505213112503017;0,000333167085970256;0;0;2,33335104535906e-05;6,21038422050174e-05;0;0,000447071597119633;3,48760396652409e-05;0,000357899206269144;0;0;0;0;0,00010183771453241;0;1,56090480401196e-05;5,02876556919963e-05
"p³acz…";0;0;0;0;0;0;0;9,33125869350383e-05;0;0;0;0,0002304653874627;0;0;0;0;0;0;0;0
"p³acz¹c";0,000204696898586151;4,84098093338204e-05;0,00039793869927993;0;0;0;0;0;0;0;0,000164823820090438;0;0;0;0;0;0;0;0;0
"p³aczliwy";6,03214597704848e-05;5,70629137304271e-05;0,00010423755928576;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"p³akaæ";0,000113409554763793;0,000354034582257152;0,000195975615199664;0,000232628016649981;0;3,08441630899573e-05;0;0,000101180118253042;3,93419605359347e-05;0,000312159824058264;2,43515769641644e-05;3,5699540226846e-05;0;0;0;0;4,7404253600162e-05;2,21017598500884e-05;6,53924479387163e-05;1,75562324404558e-05
"p³aski";1,62423819047937e-05;0;4,21010927085847e-05;0;0,000307100987255425;0,000132523933495092;4,66670209071812e-05;0,000165610245880046;2,81725445990369e-05;3,19336855085452e-05;0;0;0;0;0;0;0,000169729524220683;3,16538782822011e-05;4,68271441203588e-05;0,000125719139229991
"p³asko";0;0;0;0;0,000416710073966038;0,000119882515135168;0;0,000280898876404494;0;0;0;0;0;0;0;0;0;8,59032729146981e-05;0;6,82360968952576e-05
"p³aszcz";0,000273946345512208;9,07017479197709e-05;0,000248529076278167;0;0;0;0;0,000349150773452961;0;5,38598125267588e-05;2,94112146489172e-05;6,46754936256005e-05;0,000777832761885194;0;0;0,000900707792385899;0,000171760951657191;8,00818284614213e-05;0,000302754112448939;6,36119116424023e-05
"p³aszczyæ";3,82819208376393e-05;7,24278873390963e-05;0;0;0;0;0;4,87911683754552e-05;0;0;0;0;0;0;0;0;0;7,46055147395501e-05;3,67892064677046e-05;5,9261876293627e-05
"p³aszczyzna";0;7,24278873390963e-05;0;0;0;0,000208231804131896;0,000164985333792383;0,000292747010252731;6,64003055990751e-05;0;0;0;0;0;0;0;8,00076275525659e-05;0;0;0
"p³at";0;0;0,000114255246220056;0;0,000208355036983019;0;0,000126646403242148;5,61797752808989e-05;0;0;4,73238370167053e-05;0;0;0;0;0;0;0;0;0
"p³ataæ";0,000146427527158767;0;6,32579520677793e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"p³atek";2,53896170287407e-05;0;2,1937066181305e-05;0;0;6,9052514142843e-05;3,64742620771609e-05;6,47192749126433e-05;4,40384989275221e-05;0;2,72586033184669e-05;0;0;0;0;0;0;0;7,31988240847026e-05;3,93040973539765e-05
"p³atnerz";0;0;0;0;0;0;0;0;0;0;6,47618568493258e-05;0;0;0;0;0;0;0,000117557151196899;0;0,000280139774223767
"p³atny";0;0;0;0;0;0;0;0;0;0;0,000129523713698652;0;0;0;0;0;0;0;0,000115938729790579;0,000280139774223767
"p³awiæ";0,000180964379311454;0;0;0;0;0;0;0;0;0;0;9,4941223607819e-05;0;0;0;0;0;0,000117557151196899;0;0
"p³aza";0;0;0;0;0;0;0;9,33125869350383e-05;0;0;0;0;0;0;0;0;0;0;7,03589633347601e-05;0
"p³azem";0;0;0,00013264623309331;0;0;0;0;0;0;0;0,000109882546726959;0;0;0;0;0;0,000213904016111226;0;0;0,000158439310466555
"p³ciowy";0;0;0;0;0;0,000199120547556636;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000113337703680906
"p³d";0;0;0;0;0;0;0;0;0,00303421393137429;0;6,47618568493258e-05;0,000569647341646914;0;0;0;0;0;0;0;0
"p³eæ";0;9,60723120211033e-05;8,77482647252199e-05;0;0;0;3,64742620771609e-05;0;0;0,000149753413655219;2,72586033184669e-05;0;0;0;0;0;0,000106126494099037;0,00014844125420218;9,75984321129368e-05;7,86081947079529e-05
"p³etwa";5,11742246465379e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000106952008055613;0;4,9178804907175e-05;7,92196552332775e-05
"p³n";0;0;0;0;0;0;0;0;0;0;0,000157206383743664;0,00126755963104485;0;0;0;0;0;0;0;0
"p³nzach";0;0;0;0;0;0;0;0;0,000126989873270666;0;0;0,0002304653874627;0;0;0;0;0;0;0;0
"p³ocha";5,11742246465379e-05;0,000145229428001461;4,42154110311034e-05;0;0;0;0;0;0;0,00020122437775261;0;0;0;0;0;0;0;0;0;0
"p³ochliwy";3,82819208376393e-05;0;0;0;0;0;0;0;0;7,52649967140223e-05;4,10999383409731e-05;0;0;0;0;0;8,00076275525659e-05;7,46055147395501e-05;7,35784129354093e-05;0
"p³ochoœæ";4,40790778656911e-05;0,000125093820365274;0;0;0;0;0;0;0;0,000173325244821908;0;6,93769945885944e-05;0;0;0;0;0;0;0;0,000136472193790515
"p³ochy";7,65638416752785e-05;0,000398353380365029;0;0;0;0;0;0;0,00013280061119815;0,000150529993428045;0;6,02527263135218e-05;0;0;0;0;0;0;0;5,9261876293627e-05
"p³odnoœæ";0;0;0;0;0;0;7,35159604510943e-05;0;0;0,000100612188876305;0;0;0;0;0;0;0,000106952008055613;9,9730611411707e-05;0;0
"p³odny";4,40790778656911e-05;0,00020848970060879;7,61701641467037e-05;0;0;0;0,000189969604863222;0;0;0;0;0;0;0;0;0;0;0;4,23603168551701e-05;0
"p³ody";0;7,24278873390963e-05;3,30762386062042e-05;0;0;0;5,49951112641276e-05;4,87911683754552e-05;0;0;0;0;0;0;0;0;0;0;3,67892064677046e-05;0,000118523752587254
"p³odziæ";0;0;0,000312712677857281;0;0;0;8,66567120746646e-05;0;0;0;0;9,4941223607819e-05;0;0;0;0;0;0;0;0
"p³omienny";0,000153522673939614;0;0;0;0;0,000139179289989052;0;6,52226992945888e-05;0;0;0;0;0;0;0;0;0,000106952008055613;0;0;0
"p³omieñ";0,000234139843767945;0,000107389907392999;6,74336185352665e-05;0;3,35376700580646e-05;5,78903245616548e-05;4,07710353200814e-05;8,13863161232096e-05;6,15329513527586e-05;2,78991329307013e-05;9,14092361612879e-05;0,000134006422181502;0;0;0;0,000466562456358496;1,48285626387546e-05;2,76546769940179e-05;0,000163643713248119;6,59013500281192e-05
"p³omyk";0;0;0;0;0;0,000208231804131896;5,49951112641276e-05;0,000292747010252731;0;0;8,21998766819463e-05;0;0;0;0;0;0;0;7,35784129354093e-05;5,9261876293627e-05
"p³ona";0,000567468404956822;6,31545814706763e-05;2,88413217966591e-05;0;0;9,07854206575411e-05;0;0;0;6,56284414953531e-05;7,16754139808697e-05;0;0;0;0;0;0;0,00026021358522975;0;0
"p³on¹c";0,000146427527158767;0;0;0;0;0;0;0;0;0,000143943500081782;0;0;0;0;0;0;0;0;0;0
"p³on¹æ";0,000422301929524637;0;4,21010927085847e-05;0;0,000230325740441569;0,000265047866990184;0,000163334573175134;0,000207012807350058;2,81725445990369e-05;0;0,000174380198326205;0;0;0;0;0;0,00020367542906482;9,49616348466033e-05;0,000156090480401196;0,000125719139229991
"p³oniæ";7,32137635793834e-05;0;0;0;0;0;0;0;0;0,000143943500081782;0;0;0;0;0;0;0;0;0;0
"p³onny";0;0,000207776338184098;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000226675407361813
