"";"Antyk-Eneida";"Antyk-Iliada";"Antyk-Odyseja";"Antyk-TulaczkaOdyseusza";"Lem-Ananke";"Lem-Czlowiek z marsa";"Lem-Glos Pana";"Lem-Powrot z Gwiazd";"Sienkiewicz-Ogniem i Mieczem tom pierwszy";"Sienkiewicz-Pan Wolodyjowski";"Sienkiewicz-Potop tom drugi";"Sienkiewicz-Potop tom pierwszy";"Tolkien-DruzynaPierscienia";"Tolkien-DwieWieze";"Tolkien-Hobbit";"Tolkien-PowrotKrola";"Wiedzmin-Chrzest Ognia";"Wiedzmin-Czas Pogardy";"Wiedzmin-Krew Elfow";"Wiedzmin-Wieza Jaskolki"
"przemierzaæ";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000186133697253732;0,000174636110550277;0;0
"przemierzyæ";8,77308357292318e-05;0;7,884198260045e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"przemieszaæ";0;0;0;0;0,000447397723217153;0;0;0,000259383781907345;0;0;0;0;0;0;0;0;0;0;0;0
"przemijaj¹cy";0;0;0;0;0;0;0,000217495676586634;0;0,000128213125692894;0;8,14961170249585e-05;0;0;0;0;0;0;0;0;0
"przemilczaæ";0;0;0;0;0;0;0,000263980299975156;0,000129691890953672;0;0;0;0;0;0;0;0;0;0;0;0
"przemin¹æ";0,000137617767925488;0,00013356821527436;8,24495938750751e-05;0;0;0;0;0;0;0,000192760580864078;0,000103440066351013;0;0;0;0;0;0;0;4,58944062717311e-05;0
"przemkn¹æ";0;0;0,000164048477729869;0;0;0,000184941899734315;4,57725323206075e-05;0,000134926574542639;5,39655733098351e-05;0;6,86042814104961e-05;5,05930212316667e-05;0;0;0;0;0;6,05616177817816e-05;0,00012175370237483;0
"przemoc";0;2,2107924954504e-05;2,04703203173225e-05;0;0;0;3,42695675560261e-05;3,36728537616173e-05;4,0403638743152e-05;0,000143573933456342;5,13635347933579e-05;0,000151514532498914;0;0;0;0;0;9,06841001209195e-05;0,000227890315282602;7,26924969448011e-05
"przemoczyæ";0;0;6,49585986178907e-05;0;0;0;0;0,000213708565172656;0;0;0;0;0;0;0;0;0,000306714360303267;0;0;0
"przemok³y";0;0;0;0;0;0;0;0;0;0;0;0,000145890561918637;0;0;0;0;0;0;8,77725604377457e-05;0
"przemowa";0;0;0,000143786317257299;0;0;0;0;0;0;8,40402381994095e-05;4,50980577903096e-05;0;0;0;0;0;0,000169728601202416;7,96221834102491e-05;8,00366302655301e-05;6,38252495924888e-05
"przemo¿ny";7,22822024076642e-05;0,000701552199053189;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000216949739279167;0
"przemóc";0,000105638452396672;0,000102529925922129;9,49352067214126e-05;0;0,000134680134680135;0;3,97329942784488e-05;7,8082298742875e-05;0;5,54877372100766e-05;8,93282515483564e-05;0;0;0;0;0;5,60318260772119e-05;0;0;4,21407501053519e-05
"przemówiæ";9,11127929486402e-05;0;0,00024564384380787;0;0,0001161611415825;0;3,42695675560261e-05;3,36728537616173e-05;4,0403638743152e-05;0,000335005844731465;0,000179772371776752;0,000113635899374185;0;0;0;0;0;0;9,11561261130409e-05;7,26924969448011e-05
"przemówienie";0;0;0;0;0,000447397723217153;0;0,000131990149987578;0;0;0;0;0;0;0;0;0;0;0;0;0
"przemykaæ";0;0;0,000220432723680388;0;0;0;0;0;0;0;0,000345689628228824;0;0;0;0;0;0,000130101871176521;0;6,13503869497546e-05;0
"przemys³";7,22822024076642e-05;0,000561241759242551;0;0;0;0;0;0;0,000256426251385788;0;0;0;0;0;0;0;0;0;0;0
"przemys³owy";0;0;0;0;0;0;0,000131990149987578;0,000129691890953672;0;0;0;0;0;0;0;0;0;0;0;0
"przemyœleæ";0;0;0;0;0,000368614894837199;0;0;0;0;0;0;0;0;0;0;0;0,000153357180151634;0,000143884217966891;0;0
"przemyœlenie";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000174636110550277;0;0,000139988541714596
"przemyœliwaæ";0;0;0,0001576839652009;0;0;0;0;0;0;0;0;0;0;0;0,00253582297319646;0;0;0;0;0
"przemyœlnoœæ";0;0;0;0;0;0;0;0;0;0;0;0,000145890561918637;0;0;0,00253582297319646;0;0;0;0;0
"przemyœlny";0;0,000222613692123934;0,00016489918775015;0;0,000233934760157065;0;0;0;0;0;5,17200331755064e-05;0;0;0;0;0;9,73253540744218e-05;9,1313510365167e-05;0;0
"przenajœwiêtszy";0;0;6,49585986178907e-05;0;0;0;0;0;0;0,000151868027642116;0,000244488351074876;0;0;0;0;0;0;0;0;0
"przeniesieni";0;0;0;0;0;0;0,000131990149987578;0,000129691890953672;0;0;0;0;0;0;0;0;0;0;0;0
"przeniesienie";0;0;7,884198260045e-05;0;0;0;0,000131990149987578;0;0;0;0;0;0;0;0;0;0;0;0;0
"przeniesione";0;0;0;0;0;0,000266650192236905;0;0;0;0;0;0;0;0;0;0;0;0,000174636110550277;0;0
"przeniesiony";0;0;0;0;0;0;0,000108747838293317;0,000106854282586328;0;0;0;0;0;0;0;0,00531449629935186;0;0;0;0
"przenieœæ";3,2826535150998e-05;1,59302893073147e-05;0,000103251973162384;0;0;9,97733788322797e-05;7,4080782352146e-05;0,00014558172329498;5,82272334985029e-05;0,000206909902368085;1,85054900174568e-05;8,18825265805363e-05;0;0;0,000948837216406519;0;0;0;3,28421474223199e-05;2,61899863778454e-05
"przeniewierstwo";0;0;7,884198260045e-05;0;0;0;0;0;0;0,00018432627315988;0;0;0;0;0;0;0;0;0;0
"przenikaæ";6,98232190617912e-05;0,000101652892232386;6,27487584794875e-05;0;0;0,000106110779811154;5,25241614306803e-05;5,16095922107973e-05;0;0;3,93618417963126e-05;0;0;0;0;0;0;0;6,9856426923527e-05;0
"przenikaj¹c";0;0;0;0;0;0;0;0,000129691890953672;0;0;9,89140094952168e-05;0;0;0;0;0;0;0;0;0
"przenikaj¹cy";0;0;0;0;0;0;0,000217495676586634;0,000213708565172656;0;0;0;0;0;0;0;0;0;0;7,23165797597222e-05;0
"przenikliwoœæ";0;0;0;0;0;0;0,000395970449962734;0;0;0;0;0;0;0;0;0;0;0;0;0,000139988541714596
"przenikliwy";0;0;4,74676033607063e-05;0;0;0,000240809118638626;7,94659885568976e-05;3,90411493714375e-05;0;5,54877372100766e-05;0,000148880419247261;0;0;0;0;0;0,000224127304308847;0,000157712122805173;0,000184955214415938;8,42815002107038e-05
"przenikn¹æ";4,58725893084961e-05;0,000311659168973507;0;0;0;0;6,90148440148683e-05;0;0;9,6380290432039e-05;0;0;0;0;0;0;0;9,1313510365167e-05;9,17888125434622e-05;0
"przenikniony";0;0;0;0;0;0;0;0;0,000187379959713309;0;0;0;0;0;0;0;0,000112063652154424;0,000105141415203449;5,28443469759822e-05;8,42815002107038e-05
"przenocowaæ";0;0;0;0;0;0;0;0,000129691890953672;0;0;0;0;0;0;0;0;0;0;0;0,000419965625143788
"przenosiæ";2,64096130991681e-05;0,000128162407402661;2,37338016803532e-05;0;0;0,000160539412425751;0,000198664971392244;3,90411493714375e-05;4,68449899283272e-05;5,54877372100766e-05;0,000148880419247261;0;0;0;0;0;0;5,25707076017243e-05;0;0
"przenosz¹c";0;0,000119033557782655;5,51081809200969e-05;0;0;0;0,000184514311418258;0;0;0;0;0;0;0;0;0;0;0;6,13503869497546e-05;0
"przenoœnia";0;0;0;0;0;0;0,000263980299975156;0;0;0;0;0;0;0;0;0;0;0;0;0,000139988541714596
"przeoczyæ";0;8,51492603718597e-05;0;0;0,000447397723217153;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"przeor";0;0;0;0;0;0;0;0;0;0,000921631365799401;0,00187936618040912;0;0;0;0;0;0;0;0;0
"przeoraæ";0;0;0;0;0;0;0,000108747838293317;0;0;0;0;0;0;0;0;0;0,000153357180151634;0;7,23165797597222e-05;0
"przepadaæ";0;0;0,000110216361840194;0;0;0;0;0;0,000108770698219298;0;6,91379256457647e-05;0;0;0;0;0;0;0;6,13503869497546e-05;0
"przepad³y";0;0;3,13743792397437e-05;0,00081149668194436;0;0;0;0;6,19257082909712e-05;7,33507987397271e-05;3,93618417963126e-05;5,80556914750708e-05;0;0;0;0;0;0;3,49282134617635e-05;0,000111414083007784
"przepasaæ";0;8,90454768495736e-05;0;0;0;0;0;0,000135626266429781;0;9,6380290432039e-05;0;0;0;0;0;0;9,73253540744218e-05;0;4,58944062717311e-05;0,000219591099136056
"przepaska";0,000175461671458464;0;0,0004730518956027;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"przepastny";0,000175461671458464;0;0;0;0;0;0;0,000129691890953672;0;0;0;0;0;0;0;0;0;0;0;0
"przepaœcisty";0;0,000140310439810638;0;0;0;0;0;0;0,000128213125692894;0;8,14961170249585e-05;0;0;0;0;0;0;0;0;0
"przepaœæ";4,9239802726497e-05;4,77908679219442e-05;0,000132752536923065;0;0;9,97733788322797e-05;0;4,85272410983267e-05;0,000116454466997006;0;0,000111032940104741;0,000245647579741609;0,000619012327436524;0;0;0,00120677354708014;0;0,000163360418658992;9,85264422669596e-05;5,23799727556907e-05
"przepatrzeæ";0;0;0;0;0;0;0,000131990149987578;0;0;0;0;0;0;0;0;0;0;0;8,77725604377457e-05;0
"przepe³niaæ";0;0;0;0;0;0;0,000108747838293317;0;0;0,000151868027642116;0;0;0;0;0;0;0;0;7,23165797597222e-05;0
"przepe³niæ";0;0;0;0;0,000269360269360269;0;0;0;9,36899798566543e-05;0;0,000119104335397808;0;0;0;0;0;0,000224127304308847;0;5,28443469759822e-05;0
"przepêdzaæ";6,13212226300637e-05;5,95167788913276e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000122065402948552;6,13503869497546e-05;0
"przepêdziæ";3,49116095308956e-05;3,38842974107954e-05;0,000188246275438462;0;0;0;0;0;0;7,33507987397271e-05;0;0,000116111382950142;0;0;0;0;0,000148140090198617;6,9494695346828e-05;0;0,000111414083007784
"przepiæ";0;0;0;0;0;0;0;0;0,000256426251385788;0,000303736055284231;0;0,000120200509186043;0;0;0;0;0;0;0;0
"przepiêkny";0;0;0;0;0;0,000219695424158469;0;0;0;0;0;0;0;0;0;0;0;0;7,23165797597222e-05;0,000115337783150704
"przepijaæ";0;0;0;0;0;0;0;0;0;0,000151868027642116;8,14961170249585e-05;0;0;0;0;0;0;0;0;0,000230675566301408
"przepijaj¹c";0;0;7,884198260045e-05;0;0;0;0;0;0;0,00018432627315988;0;0;0;0;0;0;0;0;0;0
"przepis";0;0;0;0;0,000938152765611055;0;9,22571557091291e-05;0;0;0;6,91379256457647e-05;0;0;0;0;0;0;0,000122065402948552;0;0
"przeplataæ";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8,77725604377457e-05;0,000139988541714596
"przep³oszyæ";0;0;7,884198260045e-05;0;0;0;0;0;0;0;0;0,000145890561918637;0;0;0;0;0;0;0;0
"przep³yn¹æ";0,000122642445260127;0;0;0,00285074044798939;0;0;0;0,000453253707911174;0;0;0;0;0;0;0;0;0,000130101871176521;0;0;0
"przep³ywaæ";0,000122642445260127;0;5,51081809200969e-05;0;0;0;0;0,000453253707911174;0;0,000128838535949804;0;0;0;0;0;0;0;0;0;0
"przepoiæ";0;0;0;0;0;0;0,000263980299975156;0,000259383781907345;0;0;0;0;0;0;0;0;0;0;0;0
"przepo³owiæ";0;0;0;0;0;0;0;0,000129691890953672;0;0;0;0;0;0;0;0;0;0;8,77725604377457e-05;0
"przepowiadaæ";0;0;4,12247969375375e-05;0;0;0;0;0;0,000162736271529133;0;5,17200331755064e-05;0,000305132295857041;0;0;0;0;0;0,000182627020730334;9,17888125434622e-05;0
"przepowiednia";0,000104734828592687;0;6,27487584794875e-05;0;0;0;0;0;0,000123851416581942;7,33507987397271e-05;3,93618417963126e-05;0;0;0;0;0;0;0,000486462867427796;0,000209569280770581;5,57070415038922e-05
"przepowiedzieæ";0;0;0,000123674390812613;0,00106627722171038;0;0;0;0;0;9,6380290432039e-05;5,17200331755064e-05;7,62830739642603e-05;0;0;0;0;0;0;4,58944062717311e-05;0
"przepraszaæ";0;0;2,73414129549782e-05;0;0;0,000277412849601473;0;0,000629657347865648;0;0,000319610224571371;3,4302140705248e-05;0;0;0;0;0;0,000193646510916969;0,000908424266726724;0,000273945830343368;0,000339823921370221
"przepraszaj¹c";0;0;0;0;0;0,000266650192236905;0;0;0;0;0;0;0;0;0;0;0;0;8,77725604377457e-05;0
"przepraszaj¹cy";0;0;0;0;0;0,000219695424158469;0;0;0;0;0;0;0;0;0;0;0,000306714360303267;0;0;0,000115337783150704
"przepraszam…";0;0;0;0;0;0;0;0,000106854282586328;0;0;0;0;0;0;0;0;0;0,000143884217966891;7,23165797597222e-05;0
"przeprawa";1,9462976209328e-05;0;8,74549762859218e-05;0;0;0;0;2,8771983843453e-05;6,90462916724792e-05;4,08925532219624e-05;2,19439493260543e-05;9,70969162274316e-05;0,000734029476261162;0;0,000562569155852066;0;0,00016517411198884;0;1,947223278374e-05;9,31688488200008e-05
"przeprawiaæ";0;0;0;0;0;0;0;0;0,000128213125692894;0;0;0,000120200509186043;0;0;0;0;0;0;0;0,000115337783150704
"przeprawiæ";3,99992915048134e-05;0;0;0;0;0,000121574343620947;0;0;0,000141900330053849;0;0;0,000133032338412803;0;0;0;0;0,000169728601202416;0;4,0018315132765e-05;0,000191475748777466
"przeprosiæ";0;0;1,74909952571844e-05;0,000452403679660041;9,92546254769301e-05;0;2,92818497364195e-05;5,75439676869061e-05;3,45231458362396e-05;4,08925532219624e-05;8,7775797304217e-05;0;0;0;0;0;0,00012388058399163;0,000116228408290328;1,947223278374e-05;3,10562829400003e-05
"przeprosiny";0;0;0;0;0;0;0;0,00018130148316447;0;0,000128838535949804;0;0;0;0;0;0;0,000130101871176521;0,000122065402948552;0;0
"przeprowadzaæ";0;0;0;0;0,000312717588537018;0;0;0,000543904449493409;0;0;0;0,000203946253393708;0;0;0;0;0,000260203742353041;0;0;0
"przeprowadziæ";0;0;0;0;0;8,02697062128753e-05;0,000317863954227591;7,8082298742875e-05;0;0;5,95521676989042e-05;4,39174352217831e-05;0;0,0025062656641604;0;0;0,000336190956463271;5,25707076017243e-05;2,64221734879911e-05;8,42815002107038e-05
"przeprowadzka";0;0;0;0;0;0;0;0;0;0;0;0,000145890561918637;0;0;0;0;0;0,000174636110550277;0;0
"przepuszczaæ";0;0;0;0;0;0,000266650192236905;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000139988541714596
"przepuœciæ";0;0;3,13743792397437e-05;0;0;0,000106110779811154;0;0,000154828776632392;6,19257082909712e-05;0;0;0;0;0;0,00100910541594455;0;7,40700450993087e-05;6,9494695346828e-05;6,9856426923527e-05;0
"przepych";0,00050597541685365;0;0;0;0;0;0;0;0,000384639377078682;0;8,14961170249585e-05;0;0;0;0;0;0;0;0;0
"przepychaæ";0;0;0;0;0;0;0;0,000259383781907345;0;0;0;0;0;0;0;0;0;0,00052390833165083;0;0
"przepychanka";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000174636110550277;0;0,000139988541714596
"przepyszny";3,99992915048134e-05;0,000155289075213878;3,59465793143247e-05;0;0;0;0;0;0,000212850495080774;0;0;6,65161692064013e-05;0;0;0;0;8,4864300601208e-05;0;0;6,38252495924888e-05
"przerabiaæ";0;0;0;0;0,000368614894837199;0;0,000217495676586634;0;0;0;0;0,000120200509186043;0;0;0;0;0;0;0;0
"przeraziæ";0,000109609797776005;6,3830646083948e-05;9,8504176977938e-06;0;0;6,66298762688784e-05;3,2981365168376e-05;4,86106230122797e-05;7,77697098943821e-05;4,60589833846237e-05;0,000148298296550325;9,11369124459473e-05;0;0;0,000633645037066937;0;4,65106179502262e-05;8,72752600733559e-05;2,19323856199352e-05;3,49799830829198e-05
"przeraŸliwiej";0;0;0;0;0;0;0;0;0,000155615688147626;0;0;0;0;0;0;0;0;0;8,77725604377457e-05;0
"przeraŸliwy";8,50199643172751e-06;0,000107273607093423;7,64057755939057e-06;0,000197623139894022;4,33573191767491e-05;2,58410735982792e-05;3,83735014566945e-05;8,79790998755187e-05;4,52421550879321e-05;0;2,87572738405814e-05;7,06912812664388e-05;0,000320645512836018;0;0;0;5,41146570662905e-05;3,38479754902074e-05;6,80483197901788e-05;2,71325827970807e-05
"przera¿aæ";0,000104734828592687;0,000101652892232386;3,13743792397437e-05;0;0;0;5,25241614306803e-05;5,16095922107973e-05;0;0;7,87236835926252e-05;0;0;0;0;0;0;6,9494695346828e-05;3,49282134617635e-05;0
"przera¿aj¹cy";0;6,77685948215909e-05;0;0;0,000178037453856884;0;0;0;6,19257082909712e-05;0;0,000118085525388938;5,80556914750708e-05;0;0;0;0,0025668506696842;0;6,9494695346828e-05;0,000174641067308817;0
"przera¿enie";9,11127929486402e-05;0;0;0,000529463766881562;0;0;3,42695675560261e-05;6,73457075232346e-05;0,000121210916229456;0;0,000179772371776752;0,000113635899374185;0;0;0,000658394256679439;0,00167475043932051;0;0;9,11561261130409e-05;0,000181731242362003
"przera¿on";8,77308357292318e-05;8,51492603718597e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"przerobiæ";0;0;0;0;0;0;0,000276771467127387;9,06507415822348e-05;0;0;0;0;0;0;0;0;0;0,000122065402948552;6,13503869497546e-05;0
"przeró¿ny";0,000216846607222993;0;0,000259834394471563;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000230675566301408
"przerwa";0,000108717427245162;0,000131897873229374;3,66383329019147e-05;0;0,000207908352658488;0,000247827824448431;0,00010222766465944;0,000100447640514906;0;2,85525009893329e-05;3,0643947881715e-05;2,25987339846183e-05;0;0;0;0;5,76649490479922e-05;2,70514758085248e-05;5,43845665790956e-05;6,50534984614106e-05
"przerwaæ";3,40079857269101e-05;3,30072637210532e-05;5,3484042915734e-05;0,000197623139894022;0,000216786595883746;0,000258410735982792;1,27911671522315e-05;7,54106570361589e-05;0,000180968620351729;0,000375124292122662;0,000115029095362326;9,89677937730143e-05;0;0;0;0;0,000180382190220968;0,000473871656862903;0,000297711399082032;0,000271325827970807
"przerwanie";0;0;0;0;0;0;0,000131990149987578;0;0;0;0;0;0;0;0;0;0;0;0;0,000139988541714596
"przerwawszy";8,77308357292318e-05;0;0;0;0;0;0,000131990149987578;0;0;0;0;0;0;0;0;0;0;0;0;0
"przerywaæ";5,43587136225811e-05;5,27591492917498e-05;2,44255552679431e-05;0;0;0,000165218549632287;2,0445532931888e-05;8,03581124119244e-05;0,000120525875492987;0,000171315005935998;9,1931843645145e-05;6,77962019538548e-05;0;0;0;0;8,64974235719883e-05;0,000108205903234099;5,43845665790956e-05;6,50534984614106e-05
"przerywaj¹c";0;0;0;0;0;0,000212221559622309;0;5,16095922107973e-05;0;7,33507987397271e-05;7,87236835926252e-05;0;0;0;0;0;7,40700450993087e-05;6,9494695346828e-05;3,49282134617635e-05;5,57070415038922e-05
"przerzedziæ";0;0;0;0;0;0;0;0,000106854282586328;0;0;0;0;0;0;0;0;0;0;7,23165797597222e-05;0,000115337783150704
"przerzucaæ";0;0;0;0;0,000312717588537018;0;9,22571557091291e-05;0;0;0;0;0;0;0;0;0;0,000130101871176521;0;0,000122700773899509;0
"przerzuciæ";0;0;2,73414129549782e-05;0;0,000155151931777111;9,24709498671577e-05;0,000137317596961823;0,000134926574542639;5,39655733098351e-05;0;0;0;0;0;0;0;6,45488369723231e-05;6,05616177817816e-05;0,00012175370237483;0
"przerzynaæ";6,13212226300637e-05;5,95167788913276e-05;5,51081809200969e-05;0;0;0;0;9,06507415822348e-05;0;0;0;0;0;0;0;0;0;0;0;0
"przesada";0;0;3,59465793143247e-05;0;0;0,000121574343620947;0,000120357054420674;5,91306774744186e-05;0;0;0;0;0;0;0;0;8,4864300601208e-05;7,96221834102491e-05;0,000120054945398295;0
"przesadnia";0;0;0;0;0;0;0;0,000213708565172656;0;0;0;0;0;0;0;0;0;0;7,23165797597222e-05;0,000461351132602816
"przesadny";0;0;0;0;0;0;0;0,000213708565172656;0;0;0;0;0;0;0;0;0,000153357180151634;0;0,000144633159519444;0
"przesadzaæ";0;2,9528697958246e-05;0;0;0;0;4,57725323206075e-05;0;0;6,39220449142742e-05;3,4302140705248e-05;5,05930212316667e-05;0;0;0;0;6,45488369723231e-05;6,05616177817816e-05;0,000182630553562245;9,70925489629204e-05
"przesadziæ";0;5,12649629610643e-05;7,12014050410595e-05;0;0;8,02697062128753e-05;0;3,90411493714375e-05;0;0;2,97760838494521e-05;4,39174352217831e-05;0;0;0;0;5,60318260772119e-05;5,25707076017243e-05;7,92665204639734e-05;0,000168563000421408
"przes¹d";0;0;0;0;0,000312717588537018;0;0;0;0;0;0;0;0;0;0;0;0,000130101871176521;0,000244130805897105;0;9,78477916092441e-05
"przes¹dny";0;0;0;0;0,000894795446434306;0;0;0,000129691890953672;0;0;0;0;0;0;0;0;0;0;0;0
"przes¹dzaæ";0;0;0;0;0;0;0,000131990149987578;0;0;0;0;0;0;0;0;0;0;0;0;0,000139988541714596
"przes¹dziæ";0;0;0;0;0;0;0,000543739191466586;0;0;0;0;0;0;0;0;0;0;0;7,23165797597222e-05;0,000115337783150704
"przesiadaæ";0;0;0;0;0;0;0,000131990149987578;0;0;0;0;0;0;0;0;0;0;0;0;0,000139988541714596
"przesiadka";0;0;0;0;0;0;0;0,000129691890953672;0;0;0;0;0;0;0;0;0;0;8,77725604377457e-05;0
"przesiadywaæ";0;0;0;0,0014253702239947;0;0;0;0;0,000108770698219298;0,000257677071899607;0;0,000101973126696854;0;0;0;0;0;0;0;0
"przesi¹œæ";0;0;0;0;0,000368614894837199;0;0;0;0,000128213125692894;0;0;0;0;0;0;0;0,000153357180151634;0;0;0
"przesiedzieæ";0;0;0,000194875795853672;0,00168015076376072;0;0;0;0;0;0,000151868027642116;0;0;0;0;0;0;0;0;0;0
"przesiewaæ";0;0;0;0,00203924376604503;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000174636110550277;0;0
"przesilenie";0;0;0;0;0;0;0,000108747838293317;0;0;0;0;0;0;0;0;0;0;0;7,23165797597222e-05;0,000346013349452112
"przeskakiwaæ";0;5,12649629610643e-05;0;0;0;0,000160539412425751;7,94659885568976e-05;0;0;0;0;0;0;0;0;0;0,000112063652154424;0;0,000105688693951964;0
"przeskakuj¹c";0;0;0;0;0;0,00053330038447381;0;0,000129691890953672;0;0;0;0;0;0;0;0;0;0;0;0
"przeskoczyæ";0;0,000388222688034696;0;0;0,000203982918899631;0;0;0;7,09501650269245e-05;0;0;0;0;0;0;0;8,4864300601208e-05;7,96221834102491e-05;0,00024010989079659;0,000191475748777466
"przes³aæ";3,99992915048134e-05;7,76445376069391e-05;3,59465793143247e-05;0;0;0;0,000722142326524042;0,000177392032423256;7,09501650269245e-05;0;0,000135294173370929;0;0;0;0;0;0;0;0;0
"przes³aniaæ";0;0;0;0;0,000203982918899631;0;0,000661963799313706;5,91306774744186e-05;0,000141900330053849;0;0,000135294173370929;0;0;0;0;0;8,4864300601208e-05;0;4,0018315132765e-05;0
"przes³anka";0;0;0;0;0,000447397723217153;0;0,000395970449962734;0;0;0;0;0;0;0;0;0;0;0;0;0
"przes³awny";0,000183963667890191;0;0;0;0;0;0;0;0,000326312094657895;0;0,000207413776937294;0;0;0;0;0;0;0;0;9,78477916092441e-05
"przes³oniæ";0;0;0;0;0;0;7,94659885568976e-05;7,8082298742875e-05;0;0,000110975474420153;5,95521676989042e-05;0,000175669740887132;0;0;0;0;0;0;0;0
"przes³uchanie";0;0;0;0;0,000368614894837199;0;0;0;0;0;0;0;0;0;0;0;0,000613428720606535;0;0;0,000115337783150704
"przes³uchiwaæ";0;0;0;0;0,000368614894837199;0;0,000217495676586634;0;0;0;0;0;0;0;0;0;0;0;0;0,000230675566301408
"przes³u¿yæ";0;0;0;0;0;0;0;0;0;0,000303736055284231;8,14961170249585e-05;0,000120200509186043;0;0;0;0;0;0;0;0
"przes³yszeæ";0;0;0;0;0,000312717588537018;0;9,22571557091291e-05;0;0;0;0;0,000101973126696854;0;0;0;0;0,000130101871176521;0;0;0
"przesmyk";0,000105638452396672;0;0,000284805620164238;0,00122774708410068;0;0;0;0;0;0;5,95521676989042e-05;0;0;0;0;0;0;0;0,000158533040927947;0
"przespaæ";0;0;0,000237338016803532;0;0,000269360269360269;0;0;0;0;0;0;8,78348704435661e-05;0;0;0;0;0;0,000105141415203449;0;0,000252844500632111
"przespawszy";0;0;0;0;0;0;0;0;0;0;9,89140094952168e-05;0;0;0;0;0;0;0;0;0,000139988541714596
"przest";0;0;0;0;0;0;0;0;0,000466847064442877;0,00018432627315988;0;0;0;0;0;0;0;0;0;0
"przestaæ";0;4,12590796513165e-05;5,3484042915734e-05;0;0,000130071957530247;5,16821471965584e-05;6,39558357611575e-05;0,000201095085429757;4,52421550879321e-05;7,14522461186022e-05;6,71003056280234e-05;8,48295375197266e-05;0,000320645512836018;0,000806837330544768;0;0;9,01910951104842e-05;0,000118467914215726;8,50603997377236e-05;0,000108530331188323
"przestaj¹c";3,04239559869286e-05;0;0;0;0,000155151931777111;9,24709498671577e-05;4,57725323206075e-05;0;0;6,39220449142742e-05;3,4302140705248e-05;5,05930212316667e-05;0;0;0;0;0;6,05616177817816e-05;3,04384255937076e-05;0
"przesta³y";3,89259524186561e-05;5,66707708327639e-05;3,49819905143687e-05;0;0;5,91560117327184e-05;0;0,000201403886904171;3,45231458362396e-05;0,000204462766109812;2,19439493260543e-05;0;0;0;0;0;0,00020646763998605;0,000193714013817213;7,78889311349598e-05;0,000186337697640002
"przestanek";0;8,51492603718597e-05;0;0;0;0;0;0;0,000155615688147626;0;0;0;0;0;0;0;0;0;0;0
"przestañ";0,000182543735921571;0,000177172187749476;5,46828259099563e-05;0;0;0;0;0,000224877624237731;5,39655733098351e-05;0;0;0;0;0;0;0;0,000193646510916969;0,00036336970669069;0,000426137958311906;0,000194185097925841
"przestañcie";0,000122642445260127;0,000178550336673983;5,51081809200969e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000130101871176521;0;0;0
"przestarz";0;0;0;0;0;0;0;0;0;0,00387085173635749;9,89140094952168e-05;0;0;0;0;0;0;0;0;0
"przestawaæ";1,9462976209328e-05;0,000170012312498292;1,74909952571844e-05;0;9,92546254769301e-05;0,000177468035198155;0,000146409248682098;5,75439676869061e-05;0;0,000122677659665887;4,38878986521085e-05;0;0;0;0;0;4,129352799721e-05;0,000116228408290328;5,84166983512199e-05;0
"przestawiæ";0;0;5,51081809200969e-05;0;0;0;9,22571557091291e-05;0;0;0;0;0,000101973126696854;0;0;0;0;0;0;6,13503869497546e-05;0
"przest¹piæ";3,49116095308956e-05;3,38842974107954e-05;0,000219620654678206;0;0;0;0;0;6,19257082909712e-05;0;3,93618417963126e-05;0;0;0;0;0;0;6,9494695346828e-05;0,000139712853847054;5,57070415038922e-05
"przestêpca";0;0;0;0;0;0;0;0;9,36899798566543e-05;0;0;8,78348704435661e-05;0;0;0;0;0,000336190956463271;0;5,28443469759822e-05;0,000252844500632111
"przestêpowaæ";0;0;0;0;0;0;0;0;0;0;0;0,000145890561918637;0;0;0;0;0;0;8,77725604377457e-05;0
"przestêpuj¹c";0;0;0;0;0;0;0;0;0,000311231376295251;0;0;0;0;0;0;0;0;0;8,77725604377457e-05;0
"przestrach";0,000453850923901643;6,77685948215909e-05;0,000156871896198719;0;0;0,000106110779811154;0;0;0;7,33507987397271e-05;0,000393618417963126;5,80556914750708e-05;0;0;0;0;0;0;0,00010478464038529;0
"przestraszaæ";0,000105638452396672;5,12649629610643e-05;0;0;0;0;0;0;9,36899798566543e-05;0;5,95521676989042e-05;8,78348704435661e-05;0;0;0;0;0;0;0;0
